"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Searchresult","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Tagflame","Secondary 1","Secondary 2","Phonenumber","Startorder","Startorder_link","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=20&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/m8J8-2jFDsofrrpB6R7-kg/90s.jpg","Huntington Ramen","https://www.yelp.com/biz/huntington-ramen-huntington-beach","27.","Huntington Ramen","https://www.yelp.com/biz/huntington-ramen-huntington-beach","272 reviews","$$","Sushi Bars, Ramen, Desserts","Sushi Bars; Ramen; Desserts","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=desserts","","7391 Warner Ave","Huntington Beach, CA 92647","(714) 715-3631","","","https://s3-media3.fl.yelpcdn.com/photo/DjiohZNzJf-wUznr4PyxKQ/30s.jpg","Curtis L.","https://www.yelp.com/user_details?userid=5yS0iFM3dsm_i4lFu8RRyg","Huntington Ramen is one of those places where the food isn't necessarily 100% to my personal preferences, but I'm still willing to rate it highly for the consistently great…","read more","https://www.yelp.com/biz/huntington-ramen-huntington-beach?hrid=p7KPk14EpEZPXlO6K-gs9w"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=20&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/vfXFrLtLwtLIy6VTOCYpzA/90s.jpg","3rd Generation Restaurant","https://www.yelp.com/biz/3rd-generation-restaurant-huntington-beach","28.","3rd Generation Restaurant","https://www.yelp.com/biz/3rd-generation-restaurant-huntington-beach","39 reviews","$$","Sushi Bars, Ramen, Pan Asian","Sushi Bars; Ramen; Pan Asian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=panasian","Opened 3 months ago","7311 Edinger Ave","Huntington Beach, CA 92647","(714) 892-1700","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=20&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/aR-sMmVlayZOVeZ_ZVHysg/90s.jpg","Grinderz","https://www.yelp.com/biz/grinderz-huntington-beach","29.","Grinderz","https://www.yelp.com/biz/grinderz-huntington-beach","557 reviews","$","Burgers, Sports Bars","Burgers; Sports Bars","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sportsbars","","7561 Center Ave","Huntington Beach, CA 92647","(714) 895-2800","","","https://s3-media4.fl.yelpcdn.com/photo/DqLxnkdhDdSPcHl-mhhlpw/30s.jpg","Amanda L.","https://www.yelp.com/user_details?userid=xLaoVE99Aas1QvPYYYmAyg","Came here for the first time and was greeted by Ryan.   Service- Since it was our first time, he thoroughly explained the menu and made great recommendations. The other lady who…","read more","https://www.yelp.com/biz/grinderz-huntington-beach?hrid=8shHRCi-YkKTBIx3C5dM7w"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=20&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/sI_5CJ6whDTOBOJSnzUX6g/90s.jpg","Holé Molé","https://www.yelp.com/biz/hol%C3%A9-mol%C3%A9-huntington-beach-2","30.","Holé Molé","https://www.yelp.com/biz/hol%C3%A9-mol%C3%A9-huntington-beach-2","299 reviews","$","Mexican, Comfort Food","Mexican; Comfort Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=comfortfood","","17491 Beach Blvd","Huntington Beach, CA 92647","(714) 841-3474","","","https://s3-media2.fl.yelpcdn.com/photo/KiwPQMxMojVjbhCnoCMelA/30s.jpg","And R.","https://www.yelp.com/user_details?userid=H2G1u5MhAVSMSa8RWom_rA","This place is such a great bargain. The food is cheap and SO GOOD!  I wouldn't say it's 'authentic mexican' food by any means but they put their own spin on it and it works. I…","read more","https://www.yelp.com/biz/hol%C3%A9-mol%C3%A9-huntington-beach-2?hrid=ZnSVeUMNwDIVa80rJx8RFg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/gddlzvxngnun7YzfqYeT8Q/90s.jpg","Red Table","https://www.yelp.com/biz/red-table-huntington-beach","31.","Red Table","https://www.yelp.com/biz/red-table-huntington-beach","609 reviews","$$","American (New), Gastropubs, Diners","American (New); Gastropubs; Diners","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=gastropubs; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=diners","","16821 Algonquin St","Huntington Beach, CA 92649","(714) 846-4700","","","https://s3-media1.fl.yelpcdn.com/photo/AZZuzyBXQ3YGHHxf05gVBA/30s.jpg","Laura R.","https://www.yelp.com/user_details?userid=xYUequ2aqMzq8kjfFMFVPg","Hidden in the Huntington Harbour Mall (Aka the trader joes center).  Happy hour DAILY 3-6pm. The papas, poke tacos, and sliders are all very good and worth their $5 value during this…","read more","https://www.yelp.com/biz/red-table-huntington-beach?hrid=4IpdsnotbXOFDutY-DAoKQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/_ilQog3bampkvkF7eYuRyg/90s.jpg","Seafood Zone - Mistral Hunter","https://www.yelp.com/biz/seafood-zone-mistral-hunter-huntington-beach","32.","Seafood Zone - Mistral Hunter","https://www.yelp.com/biz/seafood-zone-mistral-hunter-huntington-beach","920 reviews","$","Mexican, Seafood","Mexican; Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","6441 McFadden Ave","Huntington Beach, CA 92647","(714) 891-1981","","","https://s3-media1.fl.yelpcdn.com/photo/AJfc-HUKBfezU6J7WIsWqg/30s.jpg","Todd B.","https://www.yelp.com/user_details?userid=s10b3dQ7mii0hEeQxzA9aA","This place was great. That's really all you need to know. They may have the best fish and shrimp tacos in OC and priced right (unlike some overpriced taco joints) to make it even…","read more","https://www.yelp.com/biz/seafood-zone-mistral-hunter-huntington-beach?hrid=6LwG0y6qhlv_2iFHnVFs1Q"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/TH3Yf4ipCdTU0hawDriAEg/90s.jpg","The Vox Kitchen","https://www.yelp.com/biz/the-vox-kitchen-fountain-valley-2","33.","The Vox Kitchen","https://www.yelp.com/biz/the-vox-kitchen-fountain-valley-2","97 reviews","$$","Vietnamese, Chinese, Taiwanese","Vietnamese; Chinese; Taiwanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=chinese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=taiwanese","Opened 3 months ago","16161 Brookhurst St","Fountain Valley, CA 92708","(714) 418-9729","","","https://s3-media4.fl.yelpcdn.com/photo/FKFEJ2VF5XsDraFq0Pc2kg/30s.jpg","Jerome R.","https://www.yelp.com/user_details?userid=g4FWJmrnbbYMkBKp-s5TeQ","Free watermelon juice with yelp checkin! Always a good first impression when you get a free treat. I am easy to please because the 5 stars was already sealed with the truffle fries…","read more","https://www.yelp.com/biz/the-vox-kitchen-fountain-valley-2?hrid=b5keZgm_vl7tfmfkQOx6XQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/DXKf0Kf83FmltmGeIo1LZQ/90s.jpg","The Corner","https://www.yelp.com/biz/the-corner-huntington-beach-2","34.","The Corner","https://www.yelp.com/biz/the-corner-huntington-beach-2","609 reviews","$$","American (New), Bars, Breakfast & Brunch","American (New); Bars; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch","","8961 Adams Ave","Huntington Beach, CA 92646","(714) 968-6800","","","https://s3-media3.fl.yelpcdn.com/photo/b7Y4N8DdHxJPlY0ywMDmPw/30s.jpg","Jacqueline C.","https://www.yelp.com/user_details?userid=N8FHkucL-HFEMqZ62iUs7g","One of my favorite happy hour go-to spots! I mean what's not to like when they offer HH every day of the week. It's a small little restaurant with a great seasonal menu for both food…","read more","https://www.yelp.com/biz/the-corner-huntington-beach-2?hrid=i9AZIRVHZBSvqUWCPq2-6g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/N1oWxtiX1iCP3_5fJxMKXg/90s.jpg","Board & Brew - Huntington Beach","https://www.yelp.com/biz/board-and-brew-huntington-beach-huntington-beach","35.","Board & Brew - Huntington Beach","https://www.yelp.com/biz/board-and-brew-huntington-beach-huntington-beach","64 reviews","$","Beer Bar, Sandwiches","Beer Bar; Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=beerbar; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","19720 Beach Blvd","Huntington Beach, CA 92648","(714) 377-7100","","","https://s3-media3.fl.yelpcdn.com/photo/KG8Z-E_Ac29ofkyItTnCFg/30s.jpg","Chris B.","https://www.yelp.com/user_details?userid=AUtbX-KRYqrqB5NxWCU-ng","Went to the grand opening last Saturday and was quite impressed! Live reggae on the outside patio was a nice touch and the sandwiches especially the ""Turkado"" simply killed it!…","read more","https://www.yelp.com/biz/board-and-brew-huntington-beach-huntington-beach?hrid=woQ9kWtWGqYRzZ8e5U6mvw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/6daS6BQ8ek-xmsO56yHQbg/90s.jpg","Eureka!","https://www.yelp.com/biz/eureka-huntington-beach","36.","Eureka!","https://www.yelp.com/biz/eureka-huntington-beach","594 reviews","$$","American (New), Bars, Burgers","American (New); Bars; Burgers","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=burgers","","7631 Edinger Ave","Huntington Beach, CA 92647","(714) 230-3955","","","https://s3-media2.fl.yelpcdn.com/photo/BKkvCDyKV4WbeKgFgiqR8g/30s.jpg","Nola M.","https://www.yelp.com/user_details?userid=HyWh-410myfjmCdK1C-2bA","In the Middle of the hustle and bustle of Bella Terra, is this hidden gem.  The interior is open design with a bar. One wall opens into the patio. There is seating outdoors and they…","read more","https://www.yelp.com/biz/eureka-huntington-beach?hrid=3_o2rR0sVBf36HaNG_nRMQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/VJqXz1OWRaT6ekCPNuCp0A/90s.jpg","Fish Camp","https://www.yelp.com/biz/fish-camp-huntington-beach","37.","Fish Camp","https://www.yelp.com/biz/fish-camp-huntington-beach","550 reviews","$$","Seafood","Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","16600 Pacific Coast Hwy","Huntington Beach, CA 92649","(562) 592-2267","","","https://s3-media4.fl.yelpcdn.com/photo/dyiT23o7oVrKOfp7kOlv_g/30s.jpg","Mike C.","https://www.yelp.com/user_details?userid=iMf6YFE-PzLfXzJwGFoWpg","Place had a very comfortable  atmosphere, everyone  was pleasant and helpful.  The fish selections were very fresh. I ordered yellowtail Grilled medium. The new manager  Alyssa…","read more","https://www.yelp.com/biz/fish-camp-huntington-beach?hrid=fRkr2TDuwyQq0BpRRF9rPg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/NiAF_LW2rMIJBd1Ut9LTGg/90s.jpg","Via He","https://www.yelp.com/biz/via-he-garden-grove-2","38.","Via He","https://www.yelp.com/biz/via-he-garden-grove-2","28 reviews","$","Vietnamese","Vietnamese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese","Opened 3 months ago","10563 Bolsa Ave","Garden Grove, CA 92843","(714) 263-0134","","","https://s3-media2.fl.yelpcdn.com/photo/_mpI409aEqwFsR39XKHq9g/30s.jpg","Viet T.","https://www.yelp.com/user_details?userid=o4j8uQLzTQhODKavGC5iTA","Excellent Viet street food. New idea in little Saigon bolsa.... Price is excellent.  Would recommend as quick meal.... Wished they served beer","read more","https://www.yelp.com/biz/via-he-garden-grove-2?hrid=34zWXbeoXWHFUn5HWTuS3w"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/VBpMqq0WvG1_dFxfIWs2dA/90s.jpg","STACKED","https://www.yelp.com/biz/stacked-huntington-beach-3","39.","STACKED","https://www.yelp.com/biz/stacked-huntington-beach-3","590 reviews","$$","American (New), Breakfast & Brunch, Bars","American (New); Breakfast & Brunch; Bars","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bars","","7490 Edinger Ave","Huntington Beach, CA 92647","(657) 845-2100","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=30&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/F8aSI_0aUe3Fej7WMywQTg/90s.jpg","Niya Sushi","https://www.yelp.com/biz/niya-sushi-huntington-beach-4","40.","Niya Sushi","https://www.yelp.com/biz/niya-sushi-huntington-beach-4","76 reviews","$$","Sushi Bars, Japanese, Salad","Sushi Bars; Japanese; Salad","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=salad","","5910 Warner Ave","Huntington Beach, CA 92649","(714) 377-9842","","","https://s3-media2.fl.yelpcdn.com/photo/O0FqWgAJZRDH9kG7Sc5VhQ/30s.jpg","Jenny D.","https://www.yelp.com/user_details?userid=xIoklZlFadFtgBBvrfycGQ","Fresh seafood - just ask Manny Stim, the new owner.  An extra plus is the fresh wasabi and amazing presentation.    Full steak with your beef udon! - I've eaten my fair share of beef…","read more","https://www.yelp.com/biz/niya-sushi-huntington-beach-4?hrid=oU9T-tzOws_MCKmjHfYgAA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=40&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/Qe-W4l6mw5NgAV67vhi15Q/90s.jpg","Sushi On Fire","https://www.yelp.com/biz/sushi-on-fire-huntington-beach","41.","Sushi On Fire","https://www.yelp.com/biz/sushi-on-fire-huntington-beach","1442 reviews","$$","Sushi Bars, Japanese","Sushi Bars; Japanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese","","301 Main St","Huntington Beach, CA 92648","(714) 374-8885","","","https://s3-media1.fl.yelpcdn.com/photo/ZTZ4sOehZsAvv18ofTZNzA/30s.jpg","Tanyanan R.","https://www.yelp.com/user_details?userid=AaZ9JFoKGrFe1caR12s_lA","This is such a good place. I love their sushi so much. I always come here when my fam come from other country to visit me. Even we live far from here but we must come to this place…","read more","https://www.yelp.com/biz/sushi-on-fire-huntington-beach?hrid=AWKE27Zx6g7kDUscQmwY8Q"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=40&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/u66GFoEUkdQncYZYki4ETQ/90s.jpg","Old Crow Smokehouse Huntington Beach","https://www.yelp.com/biz/old-crow-smokehouse-huntington-beach-huntington-beach","42.","Old Crow Smokehouse Huntington Beach","https://www.yelp.com/biz/old-crow-smokehouse-huntington-beach-huntington-beach","410 reviews","$$","Country Dance Halls, Barbeque, Bars","Country Dance Halls; Barbeque; Bars","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=countrydancehalls; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bbq; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bars","","21022 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 536-0381","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=40&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/SlyvPipydMw_eEgS4zQy6g/90s.jpg","Cháo Đêm","https://www.yelp.com/biz/ch%C3%A1o-%C4%91%C3%AAm-garden-grove","43.","Cháo Đêm","https://www.yelp.com/biz/ch%C3%A1o-%C4%91%C3%AAm-garden-grove","41 reviews","$","Vietnamese","Vietnamese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese","Opened 2 months ago","9754 Garden Grove Blvd","Garden Grove, CA 92844","(714) 927-9008","","","https://s3-media3.fl.yelpcdn.com/photo/6Zq20_ZiQXaa5Y_fDD-cXQ/30s.jpg","Edward H.","https://www.yelp.com/user_details?userid=wcjDNDeRqI5_WV8RR97mew","Place is amazing. You know the feeling when you see a 10 in the club and you don't expect it to go anywhere when u talk to her but she goes home with you after a 15 minute…","read more","https://www.yelp.com/biz/ch%C3%A1o-%C4%91%C3%AAm-garden-grove?hrid=VoZYxn_QPoTDWD5XUrOjVw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=40&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/myOFwoRv8S1uWquHBOzUVA/90s.jpg","Slater's 50/50 - Huntington Beach","https://www.yelp.com/biz/slaters-50-50-huntington-beach-huntington-beach","44.","Slater’s 50/50 - Huntington Beach","https://www.yelp.com/biz/slaters-50-50-huntington-beach-huntington-beach","2807 reviews","$$","Burgers, Sports Bars, Gluten-Free","Burgers; Sports Bars; Gluten-Free","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sportsbars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=gluten_free","","8082 Adams Ave","Huntington Beach, CA 92646","(714) 594-5730","","","https://s3-media3.fl.yelpcdn.com/photo/ey21OsMN_ed0h3EAzE_1MA/30s.jpg","Joanna R.","https://www.yelp.com/user_details?userid=6ZotFyP1I_AGRyAwGr6bBw","Came here on a Friday night, was not too packed when we came in. The waiter was really attentive and sweet, she went over the menu and took the time to help us choose some beers to…","read more","https://www.yelp.com/biz/slaters-50-50-huntington-beach-huntington-beach?hrid=RbP3uczT5256ytfB1sm5rA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=40&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/Pwv3_jS1M1q_8oBWIw5v0w/90s.jpg","The Speakeasy","https://www.yelp.com/biz/the-speakeasy-huntington-beach","45.","The Speakeasy","https://www.yelp.com/biz/the-speakeasy-huntington-beach","394 reviews","$$","Tapas/Small Plates, Beer Bar, Speakeasies","Tapas/Small Plates; Beer Bar; Speakeasies","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tapasmallplates; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=beerbar; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=speakeasies","","7561 Center Ave","Huntington Beach, CA 92647","(714) 899-3279","","","https://s3-media1.fl.yelpcdn.com/photo/SEUtBrWLDPfxdJqEMJOJYg/30s.jpg","Andre G.","https://www.yelp.com/user_details?userid=aH_r05e04_U9AH4utnOxkA","The Speakeasy is always one of the better, quieter places to grab a nice drink on a Friday or Saturday night when you don't feel like dealing with crowds or any other hassles. While…","read more","https://www.yelp.com/biz/the-speakeasy-huntington-beach?hrid=5kHzNZT0RYXwebpaTPDjOg"
