"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary 1","Servicearea","Phonenumber","","Smalllow","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/jQJvbRR5rMd7G81t1-6NQw/90s.jpg","Quan Long Hoa","https://www.yelp.com/biz/quan-long-hoa-westminster","73.","Quan Long Hoa","https://www.yelp.com/biz/quan-long-hoa-westminster","173 reviews","$","Vegetarian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vegetarian","Vegan","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vegan","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","9550 Bolsa Ave","","(714) 514-8726","","","https://s3-media1.fl.yelpcdn.com/photo/o56r04pjprSqnzbLAIIa5w/30s.jpg","Mina P.","https://www.yelp.com/user_details?userid=yGbtKHoxm2roE2F2kR764w","Cheap and yummy vegan food, what more can you ask for?! The food is extremely flavorful and the portions are huge! FYI, this is a small family owned restaurant so it's hard to come…","read more","https://www.yelp.com/biz/quan-long-hoa-westminster?hrid=plAPADaisDJMhECNoNnJiA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media2.fl.yelpcdn.com/bphoto/J9RL0_ClY_fhsQ3lwhQc1Q/90s.jpg","Johnny's Saloon","https://www.yelp.com/biz/johnnys-saloon-huntington-beach","74.","Johnny’s Saloon","https://www.yelp.com/biz/johnnys-saloon-huntington-beach","444 reviews","$","Dive Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=divebars","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","Music Venues","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=musicvenues","17428 Beach Blvd","","(714) 848-0676","","","https://s3-media4.fl.yelpcdn.com/photo/Jxztsv_0ll89KkcATaGT3w/30s.jpg","Carla E.","https://www.yelp.com/user_details?userid=abxSMIvIeHY4Li2t00j5og","It's like I died and went to punk rock heaven! This place was an unexpected little gem. Really cool decor, felt very punk rock with a mix of Halloween (the spider web decorations up…","read more","https://www.yelp.com/biz/johnnys-saloon-huntington-beach?hrid=pZClKvKYM02NuYZNkdWlUg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media3.fl.yelpcdn.com/bphoto/6hkYacymkVKdgHqCyWasHg/90s.jpg","Mel's Diner","https://www.yelp.com/biz/mels-diner-fountain-valley","75.","Mel’s Diner","https://www.yelp.com/biz/mels-diner-fountain-valley","103 reviews","$","Diners","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=diners","Coffee & Tea","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=coffee","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","9430 Warner Ave","","(714) 963-2662","","","https://s3-media1.fl.yelpcdn.com/photo/3Hfrjcj3S8PU8ln71wZyNw/30s.jpg","Danny T.","https://www.yelp.com/user_details?userid=r-bGFEqCjoeX0xIAyi5xzw","Mel's is a hidden gem that took me WAY too long to find!!!!  Mel's is now my go to breakfast spot.  Many time's better than that chain that rhymes with pennies... They almost always…","read more","https://www.yelp.com/biz/mels-diner-fountain-valley?hrid=jgJEEMKl14RFbn1BZ1KiOQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media4.fl.yelpcdn.com/bphoto/8rWfo0cmIQai-Ui1o5Pz6Q/90s.jpg","Starfish Restaurant","https://www.yelp.com/biz/starfish-restaurant-fountain-valley","76.","Starfish Restaurant","https://www.yelp.com/biz/starfish-restaurant-fountain-valley","139 reviews","$$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","","","16525 Brookhurst St","","(714) 531-1479","","","https://s3-media2.fl.yelpcdn.com/photo/u48NxwbKPy1f1JzCtmx1IA/30s.jpg","Vi V.","https://www.yelp.com/user_details?userid=TXGr6gc0jCSJhbgTMmfsqg","My mom wanted to try the shrimp here to see if we should order it for my sister's birthday party. Place is pretty big inside so you could definitely have a large party in there. We…","read more","https://www.yelp.com/biz/starfish-restaurant-fountain-valley?hrid=xUf-Xweo0UWTBciIvkkGKQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media1.fl.yelpcdn.com/bphoto/Zrk0uXkOIDWzyp9SindIXw/90s.jpg","Rocco's Pizza","https://www.yelp.com/biz/roccos-pizza-fountain-valley","77.","Rocco’s Pizza","https://www.yelp.com/biz/roccos-pizza-fountain-valley","128 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","Italian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=italian","","","17098 Magnolia St","","(714) 843-3233","","","https://s3-media3.fl.yelpcdn.com/photo/EONcM0H3bHDN-HZELzj5Cg/30s.jpg","Barbara B.","https://www.yelp.com/user_details?userid=_BJg_rSHpehbFJO3EIWf_Q","I'm so glad I decided to give this place a try! Everything tasted so fresh and amazing!! Pizza was perfectly cooked and seasoned. Service was impeccable! This is definitely my new go…","read more","https://www.yelp.com/biz/roccos-pizza-fountain-valley?hrid=DZX5qTMsJl-kf3ezhwVhzA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media4.fl.yelpcdn.com/bphoto/SfAnUorspNMgDFHV7c4r5g/90s.jpg","St. George Pizza","https://www.yelp.com/biz/st-george-pizza-huntington-beach","78.","St. George Pizza","https://www.yelp.com/biz/st-george-pizza-huntington-beach","410 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","Italian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=italian","Salad","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=salad","8454 Edinger Ave","","(714) 848-6272","This restaurant accepts pickup and delivery","","https://s3-media4.fl.yelpcdn.com/photo/eRHHiXRtzL7l37Gal3K_8g/30s.jpg","Alex L.","https://www.yelp.com/user_details?userid=FfAlk5Pp8IwZjMZcFh7bnw","Great service.   The pizza is thin and slightly chewy.  It is almost like NY style.  The meatball sandwich is huge and loaded with meat and cheese.","read more","https://www.yelp.com/biz/st-george-pizza-huntington-beach?hrid=-ib3Q0XE5G0vTdOVSTJc_g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media2.fl.yelpcdn.com/bphoto/oktbqksCX7d8vveQa5nZ5g/90s.jpg","Casa Inka","https://www.yelp.com/biz/casa-inka-fountain-valley","79.","Casa Inka","https://www.yelp.com/biz/casa-inka-fountain-valley","754 reviews","$$","Peruvian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=peruvian","","","","","8610 Warner Ave","","(714) 847-7555","","","https://s3-media4.fl.yelpcdn.com/photo/7fECy0VFD2fyzrgGxYnF2Q/30s.jpg","Ben D.","https://www.yelp.com/user_details?userid=cGxHDjDRvIFZ3LTgjaUvng","I can't believe I have never written a review for this place!  I've been here a handful of times in the past  few years usually bringing my dates here LOL.  Anyways- this is a…","read more","https://www.yelp.com/biz/casa-inka-fountain-valley?hrid=6XROv6EBQorU62o3GekMzQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=70","https://s3-media1.fl.yelpcdn.com/bphoto/EJWE8O3lSygZ9UZaLBzkog/90s.jpg","Project Poke","https://www.yelp.com/biz/project-poke-fountain-valley","80.","Project Poke","https://www.yelp.com/biz/project-poke-fountain-valley","299 reviews","$","Poke","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=poke","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","","","16051 Brookhurst St","","(714) 486-3809","","","https://s3-media2.fl.yelpcdn.com/photo/KiwPQMxMojVjbhCnoCMelA/30s.jpg","And R.","https://www.yelp.com/user_details?userid=H2G1u5MhAVSMSa8RWom_rA","I really enjoyed the Poke from here. Super fresh tasting fish and they had a lot of topping options for my Poke Bowl. I think I threw every topping on mine. It was a good size too…","read more","https://www.yelp.com/biz/project-poke-fountain-valley?hrid=hkkDIzc4oftfuNCcW3iQ-w"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media3.fl.yelpcdn.com/bphoto/LhaGHaSxmc4hksk-H86A4A/90s.jpg","The Cheese Shop at The Mix","https://www.yelp.com/biz/the-cheese-shop-at-the-mix-costa-mesa","81.","The Cheese Shop at The Mix","https://www.yelp.com/biz/the-cheese-shop-at-the-mix-costa-mesa","145 reviews","$$","Cheese Shops","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=cheese","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","3313 Hyland Ave","","(949) 284-0558","","","https://s3-media1.fl.yelpcdn.com/photo/fhbuzFXsyAoKGM_1Sr86bA/30s.jpg","David W.","https://www.yelp.com/user_details?userid=kPIyaqlqZ3uSBb5-ScIm_w","My husband and I decided to stop in to the Mix at random because he wanted to look at another shop in there. We took a gamble at walking around to see what else was there, and I'm so…","read more","https://www.yelp.com/biz/the-cheese-shop-at-the-mix-costa-mesa?hrid=EAWXLpX1mX1NWvVMKE8sOg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media3.fl.yelpcdn.com/bphoto/LcvI7oGP1JooUWGnFOhk6g/90s.jpg","O'Connell's Sports Pub & Grille","https://www.yelp.com/biz/o-connells-sports-pub-and-grille-huntington-beach","82.","O’Connell’s Sports Pub & Grille","https://www.yelp.com/biz/o-connells-sports-pub-and-grille-huntington-beach","132 reviews","$","Sports Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sportsbars","Irish","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=irish","","","19047 Bushard St","","(714) 964-6741","","","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","William T.","https://www.yelp.com/user_details?userid=Yqm-cF_FKWRz2HDVmode3A","About as good as it gets. I have found no place better than O'Connell's.  Great place to watch a game and hang out with good quality, down to earth people.  I'm pretty simple. I come…","read more","https://www.yelp.com/biz/o-connells-sports-pub-and-grille-huntington-beach?hrid=Xn_ufLIDK46TXHn3p0wMgw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media4.fl.yelpcdn.com/bphoto/GuQjeNgNdcG0ljdrVmar5g/90s.jpg","Katie's Munchies","https://www.yelp.com/biz/katies-munchies-westminster","83.","Katie’s Munchies","https://www.yelp.com/biz/katies-munchies-westminster","96 reviews","$","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","","","","","10051 Mcfadden Ave","","(714) 643-4812","","","https://s3-media1.fl.yelpcdn.com/photo/51lAiwrlR_s3Ft85r_GpjQ/30s.jpg","Christina T.","https://www.yelp.com/user_details?userid=MwSktnEkYM5sNubroUCnyg","Every time I'm at the laundromat next to Katie's Munchies I literally get the munchies. It's a cute little shack with a few tables inside/outside to hang out.   The garlic edamame is…","read more","https://www.yelp.com/biz/katies-munchies-westminster?hrid=iGUM7_QagChfElTafG8cXQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media1.fl.yelpcdn.com/bphoto/kFTznemXIEf2LRh3rvd_jQ/90s.jpg","Mazara Trattoria","https://www.yelp.com/biz/mazara-trattoria-huntington-beach","84.","Mazara Trattoria","https://www.yelp.com/biz/mazara-trattoria-huntington-beach","325 reviews","$$","Italian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=italian","","","","","18027 Beach Blvd","","(714) 465-4874","","","https://s3-media4.fl.yelpcdn.com/photo/cu-383U5NKnVdQfbwM9COg/30s.jpg","Hermine B.","https://www.yelp.com/user_details?userid=SwxSNZFZ5adz9HwDDrJkyg","How is it that we've never dined at this little gem of an Italian restaurant?  Well, Yelp reviews as well as recommendations from two co-workers finally got us to try Mazara…","read more","https://www.yelp.com/biz/mazara-trattoria-huntington-beach?hrid=NHmL-mYhXFkkibMJgxe2hg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/s45E8nQVLl3T4A5T_nz0VQ/90s.jpg","Hue Oi","https://www.yelp.com/biz/hue-oi-fountain-valley","85.","Hue Oi","https://www.yelp.com/biz/hue-oi-fountain-valley","232 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","16537 Brookhurst St","","(714) 531-1305","This restaurant accepts pickup orders","Start Order","https://s3-media2.fl.yelpcdn.com/photo/CKehpuy1J2AWeaWMtaZjCw/30s.jpg","Tintin B.","https://www.yelp.com/user_details?userid=3vWGyuIF-VdEGhUYb61Dhg","We arrived at 1:45 pm on a Monday afternoon for lunch today.  I really love the purple design and the entire layout of this restaurant.  It has good energy flow and the food is…","read more","https://www.yelp.com/biz/hue-oi-fountain-valley?hrid=jgHGAER6JeLYYWKeEqu-Mg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media4.fl.yelpcdn.com/bphoto/KJqZIiBOlNegyzpo6neEEQ/90s.jpg","Restaurant Marin","https://www.yelp.com/biz/restaurant-marin-costa-mesa","86.","Restaurant Marin","https://www.yelp.com/biz/restaurant-marin-costa-mesa","133 reviews","$$","American (New)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=newamerican","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","Diners","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=diners","3321 Hyland Ave","","(949) 402-3974","","","https://s3-media2.fl.yelpcdn.com/photo/Sr7hnnsYHYngTTXgszSL5Q/30s.jpg","Amy T.","https://www.yelp.com/user_details?userid=po484FzeDEPV7KCHSGwqDA","Our friends recommended this place and we decided to finally come check it out this week. Although we rarely spend $20 on a dinner and never $20 on a breakfast, we thought this would…","read more","https://www.yelp.com/biz/restaurant-marin-costa-mesa?hrid=0hQ5uFnNpCIeHUDJ89hXmA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media4.fl.yelpcdn.com/bphoto/IkQdykpOfi3Vw1N22tCf5w/90s.jpg","Ramen & Chanko Dining TORIZO","https://www.yelp.com/biz/ramen-and-chanko-dining-torizo-fountain-valley-11","87.","Ramen & Chanko Dining TORIZO","https://www.yelp.com/biz/ramen-and-chanko-dining-torizo-fountain-valley-11","55 reviews","$$","Hot Pot","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotpot","Ramen","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=ramen","","","17900 Magnolia St","","(714) 377-0300","","","https://s3-media4.fl.yelpcdn.com/photo/PIBD0W8s50AeI6-Yp5bHrw/30s.jpg","Ada H.","https://www.yelp.com/user_details?userid=GfTyalM_cl67jz5GOTExiQ","Okay. I have to admit I almost left this place before I tried them.  Because there is no one here on a Sunday night when most restaurants have no seating before 9pm.  But i was too…","read more","https://www.yelp.com/biz/ramen-and-chanko-dining-torizo-fountain-valley-11?hrid=xxY_o7pOvBPHsLZ51H8RFg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media2.fl.yelpcdn.com/bphoto/-L6LMynnfbYHMpc1AjuP-Q/90s.jpg","Joey's Pizza","https://www.yelp.com/biz/joeys-pizza-fountain-valley","88.","Joey’s Pizza","https://www.yelp.com/biz/joeys-pizza-fountain-valley","209 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","9037 Garfield Ave","","(714) 964-1610","This restaurant accepts pickup and delivery","","","","","","",""
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media1.fl.yelpcdn.com/bphoto/Zh17Nmqp4U82j2qTDVcjhw/90s.jpg","Papa Z's","https://www.yelp.com/biz/papa-zs-fountain-valley","89.","Papa Z’s","https://www.yelp.com/biz/papa-zs-fountain-valley","275 reviews","$","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","American (Traditional)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tradamerican","Burgers","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=burgers","9121 Garfield Ave","","(714) 962-8887","","","https://s3-media3.fl.yelpcdn.com/photo/DpiAJgKPR4EtDfIEUESUfg/30s.jpg","Ira S.","https://www.yelp.com/user_details?userid=MICQfBjX2MxNnOzDXwI4Mg","The food and service is great. I have but one recommendation. Have the servers refill the coffee. I have been eating here dine it was Hamburger Hanks.","read more","https://www.yelp.com/biz/papa-zs-fountain-valley?hrid=nD7eSTX8gLZFyl1Tbf8FWA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=80","https://s3-media3.fl.yelpcdn.com/bphoto/Sb8xbbOHIC0nEImCywGo3Q/90s.jpg","Champion Food","https://www.yelp.com/biz/champion-food-fountain-valley","90.","Champion Food","https://www.yelp.com/biz/champion-food-fountain-valley","189 reviews","$","Coffee & Tea","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=coffee","Taiwanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=taiwanese","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","17090 Magnolia St","","(714) 841-0398","","","https://s3-media2.fl.yelpcdn.com/photo/T4IB3brdRVE4o3QQ97yWOQ/30s.jpg","Lani L.","https://www.yelp.com/user_details?userid=ke8WQ-sD7l5pr6St6es_JQ","Desperate to soak up libations from my previous night's festivities, I came in on a Sunday morning.  No line at all thank goodness.  I ordered a hot soy milk, sesame pie, and a salty…","read more","https://www.yelp.com/biz/champion-food-fountain-valley?hrid=_4ijGdGBPPPI11Ndm0OSKQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=90","https://s3-media3.fl.yelpcdn.com/bphoto/EVGdQh_elX2P_NykTPIAuA/90s.jpg","Original Tommy's Hamburgers","https://www.yelp.com/biz/original-tommys-hamburgers-fountain-valley","91.","Original Tommy’s Hamburgers","https://www.yelp.com/biz/original-tommys-hamburgers-fountain-valley","229 reviews","$","Burgers","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=burgers","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","","","9024 Recreation Cir","","(714) 842-6141","","","https://s3-media1.fl.yelpcdn.com/photo/NyPNzUuzgDB2YfpqFjXAnA/30s.jpg","Rob G.","https://www.yelp.com/user_details?userid=DWMw8K8bVeuJ0ychFk5FTg","We randomly stumbled across this place while tired from running errands and to our delight we enjoyed one of the best classic burger and fries in the area!   We will be stopping by…","read more","https://www.yelp.com/biz/original-tommys-hamburgers-fountain-valley?hrid=vb6Ex4NJO-Def2IAmcVfeg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/-pedFpk-RLOvDsHWpQRiZQ/90s.jpg","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-huntington-beach","92.","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-huntington-beach","353 reviews","$","Burgers","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=burgers","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","","","18062 Beach Blvd","","(800) 786-1000","","","https://s3-media2.fl.yelpcdn.com/photo/DXnG6ZWBsrMH1yulJs7wVw/30s.jpg","Karen C.","https://www.yelp.com/user_details?userid=QkN_m-f8O2KWC0IoL8os-Q","Who doesn't Love In N Out? I've been many times since it's the closest one to my house. The line for In N Out is always crazy, but the layout for the drive thru at this location…","read more","https://www.yelp.com/biz/in-n-out-burger-huntington-beach?hrid=8TwdYseGkKcPoO0za51E_g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=90","https://s3-media1.fl.yelpcdn.com/bphoto/WYQVFkYEVtHcrONZuRU8yw/90s.jpg","China Bowl Express","https://www.yelp.com/biz/china-bowl-express-fountain-valley","93.","China Bowl Express","https://www.yelp.com/biz/china-bowl-express-fountain-valley","78 reviews","$","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","","","","","11041 Warner Ave","","(714) 775-5281","","","https://s3-media1.fl.yelpcdn.com/photo/1jkhmRurtjLjwiLRMffiMQ/30s.jpg","Gary G.","https://www.yelp.com/user_details?userid=KdsZXDv6cvCW_Fti4rci5w","Family owned restaurant.  Good food, lots of customers, great value.  They've been very kind to my family and helped us after closing hours (with a fresh batch of food!).  Authentic…","read more","https://www.yelp.com/biz/china-bowl-express-fountain-valley?hrid=6zVy6oNo18V7C9HVicfKBA"
