"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=20","https://s3-media2.fl.yelpcdn.com/bphoto/8XOO2FgBzeiIhMUv4rSIHw/90s.jpg","Stacks Pancake House","https://www.yelp.com/biz/stacks-pancake-house-irvine-2","27.","Stacks Pancake House","https://www.yelp.com/biz/stacks-pancake-house-irvine-2","406 reviews","$$","Breakfast & Brunch, Salad, Burgers","Breakfast & Brunch; Salad; Burgers","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=burgers","14421 Culver Dr
Irvine, CA 92604","(949) 679-1233","https://s3-media4.fl.yelpcdn.com/photo/NhxZ1QH7Z_VIFuJ6M0YdPg/30s.jpg","Benet V.","https://www.yelp.com/user_details?userid=VQlc0nCcQ7ak1j3kq1fnUA","Outstanding. Proud to say that this breakfast joint is by far my favorite. I'm a huge fan of sweet and savory crepes, and Stacks has everything I could ever want. I always come…","read more","https://www.yelp.com/biz/stacks-pancake-house-irvine-2?hrid=390AzfCibZYLjDy0szPYPA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=20","https://s3-media1.fl.yelpcdn.com/bphoto/gBCHOOvkcouWa0LsIYu0Yw/90s.jpg","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-irvine","28.","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-irvine","540 reviews","$","Burgers, Fast Food","Burgers; Fast Food","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hotdogs","","(800) 786-1000","https://s3-media3.fl.yelpcdn.com/photo/jb8CzJKrgZDbzZorKoa_Gw/30s.jpg","Randy L.","https://www.yelp.com/user_details?userid=7b5SiKAhS2yhtBSZocltxQ","This In N Out is very efficient and clean for being busy since it is at UCIrvine and serves this entire area.   In N Out! Simply the best, more healthy choice, and most consistent…","read more","https://www.yelp.com/biz/in-n-out-burger-irvine?hrid=rtBKAI2dp4PmHMZZ4C8i7w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/QC9JFcgfrGb7IY1tit73DQ/90s.jpg","Pokéworks","https://www.yelp.com/biz/pok%C3%A9works-irvine-7","29.","Pokéworks","https://www.yelp.com/biz/pok%C3%A9works-irvine-7","232 reviews","$$","Poke, Hawaiian, Seafood","Poke; Hawaiian; Seafood","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=poke; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood","15333 Culver Dr
Irvine, CA 92604","(949) 629-3875","https://s3-media3.fl.yelpcdn.com/photo/gh1MSMovHe5lcnX1r3bJBw/30s.jpg","Cassidy V.","https://www.yelp.com/user_details?userid=4xOSU2qNGup3r-ZY4tj4FA","Love love love Pokeworks!!! If you're trying poke for the first time, this would be the place to go to!   Service: 5/5 Pretty good service. They are fast at getting your food ready…","read more","https://www.yelp.com/biz/pok%C3%A9works-irvine-7?hrid=CRwocCAW_QoNbBgmQHykSA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/t6nz4GVtkZVcor8DwRWHGQ/90s.jpg","Luna Grill Westpark","https://www.yelp.com/biz/luna-grill-westpark-irvine","30.","Luna Grill Westpark","https://www.yelp.com/biz/luna-grill-westpark-irvine","313 reviews","$$","Mediterranean, Greek","Mediterranean; Greek","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=greek","3965 Alton Pkwy
Irvine, CA 92606","(949) 654-5862","https://s3-media2.fl.yelpcdn.com/photo/RMdz7MQC3Z-_jMq8N-5rbA/30s.jpg","Heather S.","https://www.yelp.com/user_details?userid=wVJlT9K14sgNEttLBrYjbg","Spicy Cilantro Hummus.  Mind blowingly good!  I always get one of their plates with grilled carrots and different meats.  I love the gyro, chicken and grilled fish.  I always get one…","read more","https://www.yelp.com/biz/luna-grill-westpark-irvine?hrid=dK5km9F2mtEFmZvFBXqh6A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/xs-IqtIZq08UaeirVKdfsA/90s.jpg","A & J Restaurant","https://www.yelp.com/biz/a-and-j-restaurant-irvine","31.","A & J Restaurant","https://www.yelp.com/biz/a-and-j-restaurant-irvine","1434 reviews","$","Chinese, Taiwanese","Chinese; Taiwanese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese","","(949) 786-3585","https://s3-media2.fl.yelpcdn.com/photo/lFZ8_0ut4iHrpweBNTvBSA/30s.jpg","Jeff L.","https://www.yelp.com/user_details?userid=Z9rSlTj3pJr2eI7eqWIlZQ","This place serves Chinese food. I haven't been here for such a long time, but I'm sure the recipe has changed since then since one of the members of my party stated that the only…","read more","https://www.yelp.com/biz/a-and-j-restaurant-irvine?hrid=yOqb4SDq4xtptjwZV6H--g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media3.fl.yelpcdn.com/bphoto/5Pdr7aDO0jksl37Py63bCg/90s.jpg","Ruth's Chris Steak House","https://www.yelp.com/biz/ruths-chris-steak-house-irvine-2","32.","Ruth’s Chris Steak House","https://www.yelp.com/biz/ruths-chris-steak-house-irvine-2","1167 reviews","$$$","Steakhouses","Steakhouses","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=steak","2961 Michelson Dr
Irvine, CA 92612","(949) 252-8848","https://s3-media1.fl.yelpcdn.com/photo/TSuusZK17bD0n2__-8YO7A/30s.jpg","H. K.","https://www.yelp.com/user_details?userid=aRwmA-YbLUkzjRjCcTJYvw","I came here with my boyfriend for dinner for our first anniversary, and it was so delicious!! We both weren't that hungry because we had a late lunch, so I decided to go with the…","read more","https://www.yelp.com/biz/ruths-chris-steak-house-irvine-2?hrid=09lHfaeFUPZBNtyLU9P3sg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media2.fl.yelpcdn.com/bphoto/M0CDCP6U6QqBrhFCgWcM9g/90s.jpg","Pho Ba Co","https://www.yelp.com/biz/pho-ba-co-irvine","33.","Pho Ba Co","https://www.yelp.com/biz/pho-ba-co-irvine","849 reviews","$","Vietnamese, Noodles","Vietnamese; Noodles","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vietnamese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=noodles","4250 Barranca Pkwy
Irvine, CA 92604","(949) 857-8808","https://s3-media2.fl.yelpcdn.com/photo/4SzO3IvfUUKZtEYDjy8YyQ/30s.jpg","Jessica C.","https://www.yelp.com/user_details?userid=p4DRyveymNt66R5Wzu09OQ","One of my favorite Pho places in the area.  The restaurant itself is pretty big and they have outside seating as well, so I've never waited to get seated very long here.   Service is…","read more","https://www.yelp.com/biz/pho-ba-co-irvine?hrid=XnTcOim4ALCrB4yoVkOO1w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/jCUf7nAYWNmfyMWyOBSKLg/90s.jpg","Kingchops","https://www.yelp.com/biz/kingchops-irvine","34.","Kingchops","https://www.yelp.com/biz/kingchops-irvine","274 reviews","$","Taiwanese, Chinese","Taiwanese; Chinese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese","15435 Jeffrey Rd
Irvine, CA 92618","(949) 303-5344","https://s3-media4.fl.yelpcdn.com/photo/qRCj46Lg7nHqJnoS-fbUOg/30s.jpg","Peter S.","https://www.yelp.com/user_details?userid=8DltRLOhqkxv_yP-c_3J_w","This place is one of our go-to's for Taiwanese comfort food. Having spent over 15 summers in Taiwan with my grandparents, I can confirm the authenticity of Kingchops' menu items.…","read more","https://www.yelp.com/biz/kingchops-irvine?hrid=msY29tG-yjAfCakZ87dLug"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/1BOK8Z6G84kFjjA90xT1SA/90s.jpg","Nekter Juice Bar","https://www.yelp.com/biz/nekter-juice-bar-irvine","35.","Nekter Juice Bar","https://www.yelp.com/biz/nekter-juice-bar-irvine","216 reviews","$$","Juice Bars & Smoothies, Gluten-Free, Acai Bowls","Juice Bars & Smoothies; Gluten-Free; Acai Bowls","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=juicebars; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=gluten_free; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=acaibowls","6793 Quail Hill Pkwy
Irvine, CA 92603","(949) 566-8851","https://s3-media4.fl.yelpcdn.com/photo/fd8UVH_LKCd1UPdrTa5RDg/30s.jpg","Alyssa M.","https://www.yelp.com/user_details?userid=quGdnvnkEWp1ndjZNEULzg","Great service and awesome product. The staff here have been friendly each visit and when you come at a time that isn't rush hour, the wait isn't long at all.  My go to is the Acai…","read more","https://www.yelp.com/biz/nekter-juice-bar-irvine?hrid=MgozbOmTRhSOD_K053smkA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/fQCzJ8QuZWOkwGPsr2ddtw/90s.jpg","Hokkaido Ramen Santouka","https://www.yelp.com/biz/hokkaido-ramen-santouka-irvine","36.","Hokkaido Ramen Santouka","https://www.yelp.com/biz/hokkaido-ramen-santouka-irvine","496 reviews","$$","Ramen, Noodles","Ramen; Noodles","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=noodles","14230 Culver Dr
Irvine, CA 92604","(949) 733-1101","https://s3-media2.fl.yelpcdn.com/photo/Rwdyfnr0fHLYM4CbYUO2BQ/30s.jpg","James L.","https://www.yelp.com/user_details?userid=96kFO6_H7cyTMT5PeJ_2-w","Two words = NEVER DISAPPOINTS   All locations seemly are on point and taste delicious!","read more","https://www.yelp.com/biz/hokkaido-ramen-santouka-irvine?hrid=eosSi_4r-ldOZGNCnxjVcg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/M028KvCKojbkjgBD2Sk1jA/90s.jpg","Nostimo Greek Mediterranean Cuisine Food Truck","https://www.yelp.com/biz/nostimo-greek-mediterranean-cuisine-food-truck-irvine","37.","Nostimo Greek Mediterranean Cuisine Food Truck","https://www.yelp.com/biz/nostimo-greek-mediterranean-cuisine-food-truck-irvine","40 reviews","$","Mediterranean, Greek, Food Trucks","Mediterranean; Greek; Food Trucks","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=greek; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=foodtrucks","16221 Construction Cir W
Irvine, CA 92606","(714) 829-0290","https://s3-media4.fl.yelpcdn.com/photo/ljMSQqgSlHswPfH1eTsiRw/30s.jpg","Paloma A.","https://www.yelp.com/user_details?userid=zqUXekT595E3QU7-tsqHlA","Food trucks are kinda my thing. As in I will run to one if I see one. I am also a frequent flyer of the food truck meet ups here in HB. So when I first came across this wonderful…","read more","https://www.yelp.com/biz/nostimo-greek-mediterranean-cuisine-food-truck-irvine?hrid=dB-nzYpNeLdqBJ-COylDBA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/t5QK_YLmHYx6UoSkpdmBPQ/90s.jpg","Clay Oven Cuisine Of India","https://www.yelp.com/biz/clay-oven-cuisine-of-india-irvine","38.","Clay Oven Cuisine Of India","https://www.yelp.com/biz/clay-oven-cuisine-of-india-irvine","421 reviews","$$","Indian","Indian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=indpak","15435 Jeffrey Rd
Irvine, CA 92618","(949) 552-2851","https://s3-media1.fl.yelpcdn.com/photo/k72lUtOMqHO9UqeU_MzIxA/30s.jpg","Nan N.","https://www.yelp.com/user_details?userid=E4HSpTW8owx3yadlGIeoHA","This is one of my favorite Indian restaurants in the area! They have such a creative menu with so many unique flavors thar work so well! I would recommend it to anyone in the area!…","read more","https://www.yelp.com/biz/clay-oven-cuisine-of-india-irvine?hrid=ArDyhzJR5jkK8bgt1Q69sA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/1EA0IlC802Qf-6gX71R8Ag/90s.jpg","Annapoorna Indian Cuisines","https://www.yelp.com/biz/annapoorna-indian-cuisines-irvine","39.","Annapoorna Indian Cuisines","https://www.yelp.com/biz/annapoorna-indian-cuisines-irvine","758 reviews","$$","Indian","Indian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=indpak","","(949) 651-1144","https://s3-media4.fl.yelpcdn.com/photo/fP51zhM-JDzBLcpwWnVchg/30s.jpg","Jamie N.","https://www.yelp.com/user_details?userid=IPsKAiMjFj39dN_ckOsMMg","$9.99 AYCE Lunch Buffet! Do I need to say more?   The guys on my team have been coming here for lunch every now and then, so I finally decided to join them this time. Located next to…","read more","https://www.yelp.com/biz/annapoorna-indian-cuisines-irvine?hrid=0bDh9QSGnlEv2wpnJ3tImA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/JgPHw1H-cOxBCLKrabm0gg/90s.jpg","Capital Noodle Bar","https://www.yelp.com/biz/capital-noodle-bar-irvine","40.","Capital Noodle Bar","https://www.yelp.com/biz/capital-noodle-bar-irvine","496 reviews","$$","Noodles","Noodles","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=noodles","3850 Barranca Pkwy
Irvine, CA 92606","(949) 651-8088","https://s3-media3.fl.yelpcdn.com/photo/Mio3v5cfn52kuq5OYnRNBA/30s.jpg","Tara F.","https://www.yelp.com/user_details?userid=nkmHXtvzIiyiSo3vKMDujA","Wow, I have NEVER ate an actual cloud before... but that's what my delicious cuisine tastes like... a perfectly made miracle.  A cloud with just the right amount of joy (meat)…","read more","https://www.yelp.com/biz/capital-noodle-bar-irvine?hrid=SIbppOqvNrrFovCBsgqwRg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media1.fl.yelpcdn.com/bphoto/XCzgieIg4VkWy0X0QCJlpg/90s.jpg","Pokenoya","https://www.yelp.com/biz/pokenoya-irvine","41.","Pokenoya","https://www.yelp.com/biz/pokenoya-irvine","80 reviews","$","Hawaiian, Seafood, Poke","Hawaiian; Seafood; Poke","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=poke","216 Technology Dr
Irvine, CA 92618","(949) 748-1884","https://s3-media4.fl.yelpcdn.com/photo/pZ1TRHiSUx8UBrRvyGogcQ/30s.jpg","mindy l.","https://www.yelp.com/user_details?userid=7dVvbkJVUHc1oAmCu27CzQ","Omg this was heaven in my mouth!! I couldn't believe how big the portions were and how delicious my bowl came out!!! I was at Irvine Spectrum and was shocked there is no Poke place…","read more","https://www.yelp.com/biz/pokenoya-irvine?hrid=EyufTxndT-EVnO98LutZ3w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media1.fl.yelpcdn.com/bphoto/IP-vn2W6ilk_d98uXwvkiQ/90s.jpg","Sandwich Plus","https://www.yelp.com/biz/sandwich-plus-irvine","42.","Sandwich Plus","https://www.yelp.com/biz/sandwich-plus-irvine","127 reviews","$","Sandwiches","Sandwiches","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches","216 Technology Dr
Irvine, CA 92618","(949) 453-9675","https://s3-media4.fl.yelpcdn.com/photo/_SyLibMgESlzY6ryCuKWbg/30s.jpg","Max T.","https://www.yelp.com/user_details?userid=4sSZVJj0NblBKrkcM7XYsw","This is definitely one of my favorite sandwich shops in OC. The owner here (Nancy) may seem intimidating at first, but she is honestly so nice. She'll memorize who you are and what…","read more","https://www.yelp.com/biz/sandwich-plus-irvine?hrid=W_lUarqGrPFnTo2ywSgQ3Q"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media2.fl.yelpcdn.com/bphoto/I8bQ0vPZz0tiPYE-sy6MOQ/90s.jpg","Urban Seoul","https://www.yelp.com/biz/urban-seoul-irvine","43.","Urban Seoul","https://www.yelp.com/biz/urban-seoul-irvine","1241 reviews","$$","Asian Fusion, Korean, Tapas Bars","Asian Fusion; Korean; Tapas Bars","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=korean; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=tapas","2750 Alton Pkwy
Irvine, CA 92606","(949) 553-0188","https://s3-media4.fl.yelpcdn.com/photo/upLxHUWH0ByvCsCTCiRo0Q/30s.jpg","Leo C.","https://www.yelp.com/user_details?userid=M6id0az7Q4wJUZyZHibkTg","Bookmarked satisfied!  Finally got to try this place recently and the verdict was fabulous. Definitely a great find in Irvine and I highly recommend to anyone looking to indulge in…","read more","https://www.yelp.com/biz/urban-seoul-irvine?hrid=OKbSghhiKiIBvlvqC52HKA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media3.fl.yelpcdn.com/bphoto/EZ7lHxqWXnpb1yLjGqEZVg/90s.jpg","Taiko","https://www.yelp.com/biz/taiko-irvine","44.","Taiko","https://www.yelp.com/biz/taiko-irvine","1372 reviews","$$","Japanese, Sushi Bars","Japanese; Sushi Bars","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sushi","","(949) 559-7190","https://s3-media2.fl.yelpcdn.com/photo/_1cPGO3rjheWul52EzvaHQ/30s.jpg","Craig F.","https://www.yelp.com/user_details?userid=EGz1NDtgVbndCJ5R3F-stw","Taiko's popular: be warned!  When you go (and you should), I wouldn't be surprised--and you shouldn't either!--if there's a wait.  (I knew this going in.)  What I liked, however, was…","read more","https://www.yelp.com/biz/taiko-irvine?hrid=xzFMCucsFZigp2nfkBLfgA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media1.fl.yelpcdn.com/bphoto/7KUU6siQQuJeKni8eCuaCQ/90s.jpg","Mick's Karma Bar","https://www.yelp.com/biz/micks-karma-bar-irvine","45.","Mick’s Karma Bar","https://www.yelp.com/biz/micks-karma-bar-irvine","1914 reviews","$","American (New), Burgers","American (New); Burgers","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=burgers","","(949) 851-6316","https://s3-media1.fl.yelpcdn.com/photo/_TL7iWWGB1RwqqIIcOrXIQ/30s.jpg","Dania M.","https://www.yelp.com/user_details?userid=Cv9-b2OV7lu4W_PlnxPc8A","First time trying this place. Great burgers. The buns are not too filling, they're very light and compliments the burger perfectly.  The burger patty is not ""perfectly formed"" which…","read more","https://www.yelp.com/biz/micks-karma-bar-irvine?hrid=igi2N85zlg3U5aLci9a0zg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media4.fl.yelpcdn.com/bphoto/CTK4TjPXh6b8ZXbu29fVlg/90s.jpg","Little Sheep Mongolian Hot Pot","https://www.yelp.com/biz/little-sheep-mongolian-hot-pot-irvine","46.","Little Sheep Mongolian Hot Pot","https://www.yelp.com/biz/little-sheep-mongolian-hot-pot-irvine","578 reviews","$$","Chinese, Hot Pot, Mongolian","Chinese; Hot Pot; Mongolian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hotpot; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mongolian","15361 Culver Dr
Irvine, CA 92606","(949) 651-0201","https://s3-media3.fl.yelpcdn.com/photo/k8U9nCpxuTXeZ8eYCUm4dw/30s.jpg","Andy L.","https://www.yelp.com/user_details?userid=zBUtrHxElJD4dU2TKTSZEg","This is my go to hot pot spot in Irvine. The wait used to be pretty bad but I went last night and there was no wait for my party of 7. It's probably because a brand new restaurant…","read more","https://www.yelp.com/biz/little-sheep-mongolian-hot-pot-irvine?hrid=dGdK4JSQChrlItBpvHQ34g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=40","https://s3-media3.fl.yelpcdn.com/bphoto/qtP_nRb8X7By4Jz74yyUWA/90s.jpg","Sushi At Ralph's","https://www.yelp.com/biz/sushi-at-ralphs-irvine","47.","Sushi At Ralph’s","https://www.yelp.com/biz/sushi-at-ralphs-irvine","36 reviews","$$","Sushi Bars, Japanese, Vegetarian","Sushi Bars; Japanese; Vegetarian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vegetarian","5345 Alton Pkwy
Irvine, CA 92618","","https://s3-media4.fl.yelpcdn.com/photo/AJrXo80IXzZaTh5atyCmqg/30s.jpg","Thuy-Vy N.","https://www.yelp.com/user_details?userid=AqC4rWbx0sPe6A1ggMsDzA","what to order: anything! tip: they don't have any sit-down area!  I was silly to think that this sushi place would have some kind of bar top sit-down area. I've been to a sushi place…","read more","https://www.yelp.com/biz/sushi-at-ralphs-irvine?hrid=bcbAcavRYI0BNFbpumVe_w"
