"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary 1","Secondary 2","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media1.fl.yelpcdn.com/bphoto/72SQc3m_V5Fag0F1_hpHOg/90s.jpg","Blackmarket Bakery","https://www.yelp.com/biz/blackmarket-bakery-costa-mesa-3","24.","Blackmarket Bakery","https://www.yelp.com/biz/blackmarket-bakery-costa-mesa-3","727 reviews","$","Breakfast & Brunch, Bakeries, Sandwiches","Breakfast & Brunch; Bakeries; Sandwiches","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bakeries; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches","2937 Bristol St","Costa Mesa, CA 92626","(714) 662-3095","https://s3-media3.fl.yelpcdn.com/photo/x9ACVHfVtRNhL-tnNsPWww/30s.jpg","Alex F.","https://www.yelp.com/user_details?userid=T6qNjKjurqvoY9UufO4Z9A","These ladies are absolutely killing it. I can't say enough good things about this business. Everything they produce is top shelf and the shop is a wonderland of other unique food,…","read more","https://www.yelp.com/biz/blackmarket-bakery-costa-mesa-3?hrid=L87Ovsr0dzCeS9bBhFPf6Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media2.fl.yelpcdn.com/bphoto/xscXJlQ-HlbD0xT-tWk2Ew/90s.jpg","Ciao! Deli & Pizzeria","https://www.yelp.com/biz/ciao-deli-and-pizzeria-costa-mesa","25.","Ciao! Deli & Pizzeria","https://www.yelp.com/biz/ciao-deli-and-pizzeria-costa-mesa","547 reviews","$$","Pizza, Italian, Delis","Pizza; Italian; Delis","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis","891 W Baker St","Costa Mesa, CA 92626","(714) 979-8669","https://s3-media1.fl.yelpcdn.com/photo/8rFU3aizCaD4Zv51gh2CQw/30s.jpg","Jonesy J.","https://www.yelp.com/user_details?userid=sSL4xetCSCXhRaipjjXHPA","Huge shout out to Carmina & Ray for making my birthday party such a success. The food was delicious (especially recommend the penne with vodka sauce which was a custom order - thank…","read more","https://www.yelp.com/biz/ciao-deli-and-pizzeria-costa-mesa?hrid=ZBkAUKXSs2dAYqkoBOv5gQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/ZEtSn73GMww9-YkQNmLjSg/90s.jpg","Pom & Olive","https://www.yelp.com/biz/pom-and-olive-costa-mesa","26.","Pom & Olive","https://www.yelp.com/biz/pom-and-olive-costa-mesa","455 reviews","$$","Mediterranean, Salad, American (New)","Mediterranean; Salad; American (New)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican","1400 Bristol St","Costa Mesa, CA 92626","(714) 754-1974","https://s3-media1.fl.yelpcdn.com/photo/YvaUUxflZYezVD72gI24BQ/30s.jpg","Jennifer B.","https://www.yelp.com/user_details?userid=UlN-95e8TJdkErMV-bU71g","Great food and service and even better prices.   Had the kale salad with chicken shawarma and it was delicious! Healthy too. I'm so glad that I work close to this location that I can…","read more","https://www.yelp.com/biz/pom-and-olive-costa-mesa?hrid=VbsSggdbkLscwYpGw82aeg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media4.fl.yelpcdn.com/bphoto/HBAB031olhxMMsa3k34ovg/90s.jpg","Frank's Philadelphia","https://www.yelp.com/biz/franks-philadelphia-costa-mesa","27.","Frank’s Philadelphia","https://www.yelp.com/biz/franks-philadelphia-costa-mesa","299 reviews","$","Sandwiches, Cheesesteaks","Sandwiches; Cheesesteaks","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cheesesteaks","2244 Fairview Rd","Costa Mesa, CA 92627","(949) 722-8725","https://s3-media4.fl.yelpcdn.com/photo/SQQ8SBjRnNdeLT3N6WBv5g/30s.jpg","Taylor T.","https://www.yelp.com/user_details?userid=phukOOP7UwCvRICMT6IidA","Definitely one of the best cheesesteaks in Orange County. The bread held up and soaked in the delicious juices from the meat. A good helping of cheese and veggies.  This place has a…","read more","https://www.yelp.com/biz/franks-philadelphia-costa-mesa?hrid=YUpoxOHXHSpW_NS3EeZWyg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/HH4W_Xs1dbcj068LLSLBWw/90s.jpg","Doria's Haus of Pizza","https://www.yelp.com/biz/dorias-haus-of-pizza-costa-mesa","28.","Doria’s Haus of Pizza","https://www.yelp.com/biz/dorias-haus-of-pizza-costa-mesa","617 reviews","$","Pizza, Italian, Sandwiches","Pizza; Italian; Sandwiches","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches","1500 Adams Ave","Costa Mesa, CA 92626","(714) 751-8777","https://s3-media3.fl.yelpcdn.com/photo/TZ7pbRa2uNp0LV730Kexvg/30s.jpg","Chloe W.","https://www.yelp.com/user_details?userid=SA-L1l4-Ye56640xNlGF_A","I've been coming here for literally as long as I can remember. My family practically raised me on their food... Pizza night? You bet your ass that pizza is ONLY coming from Haus of…","read more","https://www.yelp.com/biz/dorias-haus-of-pizza-costa-mesa?hrid=6gotv5Cic5Fnec_mEWoChg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media4.fl.yelpcdn.com/bphoto/fT2hzFwPRlclB5eNI8c3IQ/90s.jpg","Moscow Deli","https://www.yelp.com/biz/moscow-deli-costa-mesa","29.","Moscow Deli","https://www.yelp.com/biz/moscow-deli-costa-mesa","210 reviews","$","Delis, Convenience Stores, Russian","Delis; Convenience Stores; Russian","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=convenience; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=russian","3015 Harbor Blvd","Costa Mesa, CA 92626","(714) 546-3354","https://s3-media1.fl.yelpcdn.com/photo/AVDWXZwJG_wc-lCVeOLhpg/30s.jpg","Jason J.","https://www.yelp.com/user_details?userid=mxc3rIhwESw_cpdrItE1AA","There are places that ""have it all"", and there are places that are REAL. I will take the latter any day of the week. Moscow Deli is that place. They have a fantastic selection of…","read more","https://www.yelp.com/biz/moscow-deli-costa-mesa?hrid=qYjOLktBJLr9xbTRqnWA1A"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=20","https://s3-media2.fl.yelpcdn.com/bphoto/wuYPW4Z1K7pA-rD0RWRHrg/90s.jpg","Vitaly Caffé","https://www.yelp.com/biz/vitaly-caff%C3%A9-costa-mesa","30.","Vitaly Caffé","https://www.yelp.com/biz/vitaly-caff%C3%A9-costa-mesa","806 reviews","$$","Italian, Coffee & Tea, Desserts","Italian; Coffee & Tea; Desserts","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=desserts","2937 Bristol St","Costa Mesa, CA 92626","(714) 662-5500","https://s3-media3.fl.yelpcdn.com/photo/OwyWsOWkHNsN7S9ccr3NjQ/30s.jpg","Sandra A.","https://www.yelp.com/user_details?userid=zu9SbYpl6h6WatWpTiJ9EA","Excellent, little café.   My favorite: Lasagne made with Bechamel sauce. Authentic Italian taste!  (No ricotta cheese!)  Best homemade Gelato--a must try!  Make your own breakfast…","read more","https://www.yelp.com/biz/vitaly-caff%C3%A9-costa-mesa?hrid=dGax0wex0oxb05qjoI5EfA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/FZGmRtT-EUTmOPUZgQDf1A/90s.jpg","Anjin","https://www.yelp.com/biz/anjin-costa-mesa","31.","Anjin","https://www.yelp.com/biz/anjin-costa-mesa","1291 reviews","$$","Japanese","Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","3033 Bristol St","Costa Mesa, CA 92626","(714) 979-6700","https://s3-media4.fl.yelpcdn.com/photo/fjpWN2a0PIkqiV2Rv2QmnA/30s.jpg","Victoria T.","https://www.yelp.com/user_details?userid=0QnIYpnWRoAl7z7_UjhHQQ","This review has been long over due.. I absolutely love this place with all my heart. I enjoy everything on the menu but some of my favorites/must are!! Drum roll please!!!  #30 beef…","read more","https://www.yelp.com/biz/anjin-costa-mesa?hrid=Sw1_oBtwMdc-kRCz0EtNVw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/FtvqyuQ1jwEOdQ3HjKBMSg/90s.jpg","Lil' Pickle USA","https://www.yelp.com/biz/lil-pickle-usa-costa-mesa","32.","Lil’ Pickle USA","https://www.yelp.com/biz/lil-pickle-usa-costa-mesa","310 reviews","$","Sandwiches","Sandwiches","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches","2985 Fairview Rd","Costa Mesa, CA 92626","(714) 979-5522","https://s3-media4.fl.yelpcdn.com/photo/LyF-CApfTZOnWy6TqS00cw/30s.jpg","Stephen Z.","https://www.yelp.com/user_details?userid=ejk-4RbAJkwOoKnu_VF-jw","One of the best sandwiches I've had. I can't believe this place has been here as long it has and I've never heard of it. Great courteous service and you get what you pay for. This…","read more","https://www.yelp.com/biz/lil-pickle-usa-costa-mesa?hrid=O3Q5DGTvQAy9xBeiMI3cmw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media3.fl.yelpcdn.com/bphoto/ep6U91s0o935Y0Gsb7H0rg/90s.jpg","Tacos Cancun","https://www.yelp.com/biz/tacos-cancun-costa-mesa","33.","Tacos Cancun","https://www.yelp.com/biz/tacos-cancun-costa-mesa","315 reviews","$","Mexican, Vegan, Vegetarian","Mexican; Vegan; Vegetarian","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=vegan; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=vegetarian","1902 Harbor Blvd","Costa Mesa, CA 92627","(949) 642-3720","https://s3-media3.fl.yelpcdn.com/photo/ZPf8JToO4y8i7nFj6GsJVQ/30s.jpg","Robert M.","https://www.yelp.com/user_details?userid=d7lti3mjBwds4JO0bg7cVQ","We've had some really good food here.  Been here 3 times now and it is consistently good.    We are vegetarians but our (adult) children are NOT and they enjoy their meat dishes as…","read more","https://www.yelp.com/biz/tacos-cancun-costa-mesa?hrid=_fHWTBQeMK2sgO6zKwqN3Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/KtOpqYIaFiNVt_Bkq1jqxQ/90s.jpg","Uroko Cafe","https://www.yelp.com/biz/uroko-cafe-costa-mesa-7","34.","Uroko Cafe","https://www.yelp.com/biz/uroko-cafe-costa-mesa-7","55 reviews","$$","Poke, Seafood, Japanese","Poke; Seafood; Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=poke; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","103 E 17th St","Costa Mesa, CA 92627","(949) 873-5808","https://s3-media1.fl.yelpcdn.com/photo/EjSDSGx6KjqBMXMr5RyhcA/30s.jpg","Miko M.","https://www.yelp.com/user_details?userid=-E6hHX2wMSGBAARmU7Gk6Q","I haven't written a review in a long time, but this place is definitely worth writing about!  I love poke, so when I saw this place I was immediately excited. It's a big casual…","read more","https://www.yelp.com/biz/uroko-cafe-costa-mesa-7?hrid=--sGjKEYuF05ybrvBKOEGA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/vugW99UfqQXWLURzGjKeqA/90s.jpg","Sushi Imari","https://www.yelp.com/biz/sushi-imari-costa-mesa","35.","Sushi Imari","https://www.yelp.com/biz/sushi-imari-costa-mesa","1088 reviews","$$","Sushi Bars, Japanese","Sushi Bars; Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","375 Bristol St","Costa Mesa, CA 92626","(714) 641-5654","https://s3-media4.fl.yelpcdn.com/photo/0uA6f8QGxH_B91ACx9qtuQ/30s.jpg","Amy N.","https://www.yelp.com/user_details?userid=UlwAQS-qRV7crWVywXhmog","I haven't been back in years. Today I mustered up the will to wait to be seated. I showed up around 7:30pm on a Friday and put my name down. We got seated around 8:20pm.  Location:…","read more","https://www.yelp.com/biz/sushi-imari-costa-mesa?hrid=dIWssT24_eEwmpJ86NB4Kg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/3m6kIlwTAIjsWej4xmcG0w/90s.jpg","Vietnam's Pearl","https://www.yelp.com/biz/vietnams-pearl-costa-mesa","36.","Vietnam’s Pearl","https://www.yelp.com/biz/vietnams-pearl-costa-mesa","619 reviews","$","Vietnamese","Vietnamese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=vietnamese","1215 Baker St","Costa Mesa, CA 92626","(714) 540-2212","https://s3-media1.fl.yelpcdn.com/photo/xySSKlQ0OJwrHVzOam4rsg/30s.jpg","Tim F.","https://www.yelp.com/user_details?userid=VtnCudEFLBjnxblLUAPYhA","I was early for a meeting so I went Yelp to find a place to get my pho fix. Lots of great reviews on the site so I figured this was the place.  First of all the place was busy at the…","read more","https://www.yelp.com/biz/vietnams-pearl-costa-mesa?hrid=nVldDzvUT4eY7o72gnpUog"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/PKOvFi0OegpfqQgjj9OAKw/90s.jpg","El Toro Bravo Tortilleria","https://www.yelp.com/biz/el-toro-bravo-tortilleria-costa-mesa","37.","El Toro Bravo Tortilleria","https://www.yelp.com/biz/el-toro-bravo-tortilleria-costa-mesa","791 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","745 W 19th St","Costa Mesa, CA 92627","(949) 631-4464","https://s3-media4.fl.yelpcdn.com/photo/xeRo8XyNSaFWSBto-CBWAQ/30s.jpg","Eric B.","https://www.yelp.com/user_details?userid=BundOhhU66aDA5evpfxFhQ","Just trust me (and the many reviews on here) and buy.  Tacos are just a couple bucks and they are stuffed with juicy meat and it's better than any restaurant taco.    TRUST.","read more","https://www.yelp.com/biz/el-toro-bravo-tortilleria-costa-mesa?hrid=pqqw2_t7WtYxZTZQ23INjA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media3.fl.yelpcdn.com/bphoto/0r4n2Ze5mZFdZoZhFTtSLg/90s.jpg","Tandoori Fresh","https://www.yelp.com/biz/tandoori-fresh-costa-mesa","38.","Tandoori Fresh","https://www.yelp.com/biz/tandoori-fresh-costa-mesa","538 reviews","$$","Indian, Pakistani, Halal","Indian; Pakistani; Halal","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=indpak; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pakistani; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=halal","1500 Adams Ave","Costa Mesa, CA 92626","(714) 444-4407","https://s3-media3.fl.yelpcdn.com/photo/4eea9O7FFJK2IaypULFy-w/30s.jpg","Anna C.","https://www.yelp.com/user_details?userid=lYR8qjZaIGQ-31TstQLXjg","I love the food here at tandoori. Everything is tasty the curry masala is one of the best dishes and the garlic bread is amazing. I can order the bread every day but it's too much…","read more","https://www.yelp.com/biz/tandoori-fresh-costa-mesa?hrid=kFqSZADCz3GU7vCiBntfCw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/Q7H6sfbvUYSZgzoJJTNJ2g/90s.jpg","Honda Ya Box","https://www.yelp.com/biz/honda-ya-box-costa-mesa","39.","Honda Ya Box","https://www.yelp.com/biz/honda-ya-box-costa-mesa","306 reviews","$","Japanese, Salad, Soup","Japanese; Salad; Soup","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=soup","2969 Fairview Rd","Costa Mesa, CA 92626","(714) 557-2688","https://s3-media1.fl.yelpcdn.com/photo/fo-NHjqwD9uXb32aUUtiJA/30s.jpg","Maya T.","https://www.yelp.com/user_details?userid=64WBoTyJE-_s3bYpcQiZuw","Contrary to Craigers' comments below, I love the spam musubi here (in fact, I order it a little TOO often). But, ya know, to each's own I guess... although I must mention that…","read more","https://www.yelp.com/biz/honda-ya-box-costa-mesa?hrid=9U3cKgk4NaLoZVQlyTJHPw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/p-oCF2nCeU21NoDJLs_ZAg/90s.jpg","Native Foods Cafe - Costa Mesa","https://www.yelp.com/biz/native-foods-cafe-costa-mesa-costa-mesa","40.","Native Foods Cafe - Costa Mesa","https://www.yelp.com/biz/native-foods-cafe-costa-mesa-costa-mesa","1354 reviews","$$","Vegetarian, Vegan, American (New)","Vegetarian; Vegan; American (New)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=vegetarian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=vegan; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican","2937 Bristol St","Costa Mesa, CA 92626","(714) 751-2151","https://s3-media4.fl.yelpcdn.com/photo/oL1WIwVUuESgwuObrJ1Dzw/30s.jpg","Itayetzi M.","https://www.yelp.com/user_details?userid=kP27F2Y1Q6LQwT3xXCVXcQ","This place is on a small shopping center that seems to have a few more shops around with organic, vegan food. I liked that! It's like a small village.   Staff was good, food was…","read more","https://www.yelp.com/biz/native-foods-cafe-costa-mesa-costa-mesa?hrid=qCw0HnJc5FCOIqABzbPvIQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=40","https://s3-media4.fl.yelpcdn.com/bphoto/JIa92-PLoKvR8i4U2ifOhw/90s.jpg","Manpuku Tokyo BBQ Dining","https://www.yelp.com/biz/manpuku-tokyo-bbq-dining-costa-mesa","41.","Manpuku Tokyo BBQ Dining","https://www.yelp.com/biz/manpuku-tokyo-bbq-dining-costa-mesa","488 reviews","$$","Barbeque, Japanese","Barbeque; Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bbq; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","891 Baker St","Costa Mesa, CA 92626","(714) 708-3290","https://s3-media1.fl.yelpcdn.com/photo/MQvtA51X4yxRB-VLiJlZKw/30s.jpg","Herumi B.","https://www.yelp.com/user_details?userid=BokQtGtp4pGFZq0VuHIofQ","My first Japanese style barbecue and I loved it. My boyfriend took me here for my birthday and the food was excellent. Could not remember our entire order but some memorable…","read more","https://www.yelp.com/biz/manpuku-tokyo-bbq-dining-costa-mesa?hrid=DQAoYhuQGUBTswoViC3weA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=40","https://s3-media1.fl.yelpcdn.com/bphoto/VUbWM1MFjCiz2lhxEfomIQ/90s.jpg","Veez On the Beach","https://www.yelp.com/biz/veez-on-the-beach-costa-mesa-2","42.","Veez On the Beach","https://www.yelp.com/biz/veez-on-the-beach-costa-mesa-2","20 reviews","","Caterers, Barbeque","Caterers; Barbeque","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=catering; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bbq","Costa Mesa, CA 92626","","(858) 610-3223","https://s3-media3.fl.yelpcdn.com/photo/RKrk-hFjlbIY49nzOIkdFg/30s.jpg","Rubi K.","https://www.yelp.com/user_details?userid=DEckSoKN6bos02jn-ov89A","Veez has recently started a meal prep program! It's great for nurses like me who sometimes works 60hrs a week and barely has time to do anything else! When I'm training as an…","read more","https://www.yelp.com/biz/veez-on-the-beach-costa-mesa-2?hrid=YU8G3t4Gdm2bi-YTJX8o-A"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=40","https://s3-media1.fl.yelpcdn.com/bphoto/Cbcs9XM9kpT_c2LK3oF6Ww/90s.jpg","Empanada's Place","https://www.yelp.com/biz/empanadas-place-costa-mesa","43.","Empanada’s Place","https://www.yelp.com/biz/empanadas-place-costa-mesa","526 reviews","$","Argentine, Empanadas, Mexican","Argentine; Empanadas; Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=argentine; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=empanadas; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","3011 Harbor Blvd","Costa Mesa, CA 92626","(714) 825-0100","https://s3-media2.fl.yelpcdn.com/photo/YjjrrgQePtXWKgbj0BDTIQ/30s.jpg","Thomas W.","https://www.yelp.com/user_details?userid=ARwlq6OwMbCGRTyx6AVqjA","The wife and I were just looking for a new spot to try out and she suggested this one she heard about. It's a quaint lil place that just screams family restaurant with recipes handed…","read more","https://www.yelp.com/biz/empanadas-place-costa-mesa?hrid=RKz9XwQHTG9e525rKSiGSg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=40","https://s3-media4.fl.yelpcdn.com/bphoto/2kIt_H52lyS9NplLvgf-5g/90s.jpg","Hokkaido Ramen Santouka","https://www.yelp.com/biz/hokkaido-ramen-santouka-costa-mesa","44.","Hokkaido Ramen Santouka","https://www.yelp.com/biz/hokkaido-ramen-santouka-costa-mesa","1988 reviews","$","Ramen, Noodles","Ramen; Noodles","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=noodles","665 Paularino Ave","Costa Mesa, CA 92626","(714) 434-1101","https://s3-media2.fl.yelpcdn.com/photo/vbVUSqOnUkcvy_IgvA9fuw/30s.jpg","Naty D.","https://www.yelp.com/user_details?userid=YgERVKb6U_8pBc5cK8owGA","Thanks yelpers for your reviews! So glad we found this place when we were in the area.  I love ramen and this place did not disappoint.  It not only had delicious ramen but at a good…","read more","https://www.yelp.com/biz/hokkaido-ramen-santouka-costa-mesa?hrid=RjFal4jbnXT-T5EzltTMfA"
